inst_index,actual_class,predicted_class,proba_Spare_Time/TV,proba_Grooming,proba_Toileting,proba_Sleeping,proba_Breakfast,proba_Showering,proba_Snack,proba_Lunch,proba_Leaving,proba_Dinner
1.0,0.0,0.0,0.567408255757,0.0895132869603,0.0836158604031,0.0305033393014,0.0291473744243,0.0168537440546,0.0685496528732,0.0582238863585,0.0438006474161,0.0123839524512
2.0,0.0,0.0,0.567875581393,0.0895428812321,0.0835848834719,0.0304684888407,0.029088173485,0.0168238642889,0.0684105965553,0.0581317573221,0.0437121075507,0.01236166586
3.0,0.0,0.0,0.452837303468,0.0628353241104,0.0781566493694,0.037446871412,0.0565946168977,0.0229863677168,0.145301216811,0.0900642276808,0.0362801909659,0.0174972315684
4.0,0.0,0.0,0.451849771087,0.0626329999053,0.0781386500119,0.0375162068733,0.0567941318854,0.0230528661931,0.145722457077,0.0902764113681,0.0364649875771,0.0175515180212
5.0,0.0,0.0,0.567437549527,0.0895048273738,0.0836117041353,0.0305011392206,0.0291443698849,0.0168521941838,0.0685412724231,0.0582193360795,0.0438048010162,0.0123828061556
6.0,0.0,0.0,0.783049677426,0.00743005239135,0.0385849476421,0.0145411575532,0.0209949514203,0.00607803930142,0.0487699586314,0.0390222314961,0.036471022324,0.00505796181453
7.0,0.0,0.0,0.56879388033,0.0896064431532,0.0835246702109,0.0304000176318,0.0289717493564,0.0167650274307,0.0681379365101,0.0579501485231,0.0435323368097,0.0123177900442
8.0,6.0,0.0,0.451892537138,0.0626284759133,0.0781330340374,0.0375138060923,0.0567874440653,0.0230513664432,0.145704078192,0.0902709535367,0.0364679447697,0.0175503598121
9.0,6.0,6.0,0.206683227901,0.0226813649876,0.0976496825273,0.0377837385725,0.114835955882,0.0203972291339,0.26075513665,0.10600228508,0.117418066086,0.0157933131784
10.0,6.0,0.0,0.453549105518,0.0629652984545,0.0781618101579,0.0373975690732,0.0564533984052,0.0229400484986,0.144997552471,0.0899154381215,0.0361602558008,0.0174595234986
11.0,6.0,0.0,0.567479560063,0.0894926942495,0.0836057433827,0.0304979838538,0.0291400612666,0.0168499713519,0.0685292545916,0.0582128099722,0.0438107591258,0.0123811621436
12.0,0.0,0.0,0.567522337926,0.0894803381402,0.0835996735125,0.030494770605,0.0291356742248,0.0168477077449,0.0685170180634,0.0582061640602,0.0438168277356,0.012379487987
13.0,0.0,0.0,0.567554743045,0.0894709772103,0.0835950752961,0.0304923363355,0.0291323511339,0.0168459928985,0.0685077491844,0.0582011292385,0.0438214259576,0.0123782197007
14.0,0.0,0.0,0.786447600219,0.00738525709538,0.0383256380559,0.0143481050102,0.0206038627932,0.00596076003789,0.0478771533353,0.0384104219747,0.0356795178445,0.00496168363416
